Date,BH,all_75,all_65,all_60,all_55,TWA02
2024-08-02,34.63397213779758,53.824200856853814,37.67870655059421,40.73011725474185,16.385293061591003,27.917915905280477
2024-08-05,23.341287539102296,54.70450905682289,38.60929074438065,41.27367326853689,17.48927187489219,17.261712024155496
2024-08-06,29.506394209929066,54.08752445523669,37.96214329415281,40.485598786689216,16.77147007712303,21.23890018014878
2024-08-07,34.05617529359923,55.88944558814898,39.82356118530637,42.56813581997787,18.89220170126917,25.938136815617096
2024-08-08,31.281066863559424,56.110517096750435,40.01146694012011,42.50007980409542,19.088087647144683,23.492091946115256
2024-08-09,35.517991626883,56.198349701783044,39.97479577794404,42.490570716113204,19.074682491396764,27.035878752056043
2024-08-12,37.28226506563757,55.56459061416855,39.813875379840105,42.37228152834115,18.625213411273506,28.840488546840426
2024-08-13,37.369130380863425,55.34852607844678,39.71016581852104,42.34750754547523,18.530434561239662,29.011835770442108
2024-08-14,39.014448181366234,55.38411882894855,39.721004617011346,42.30901320754169,18.478428166417956,30.39712128051231
2024-08-15,37.76732489139978,55.675685146646295,40.035844283154596,42.546942989034854,18.825810343145417,29.646380350462408
2024-08-16,40.98617487753735,55.288154843967,39.9848155230218,42.106420707598524,18.254210028267693,32.341855744801926
2024-08-19,41.319736080427916,56.31564060721622,40.95083436649171,42.920275636242565,19.222470715839037,32.71063179107374
2024-08-20,41.330384207904224,56.22828412137878,40.618393281775845,42.0880019998522,18.33733866095716,32.82793169689469
2024-08-21,39.78739075174864,56.186236059705486,40.59592631099749,42.133473317285514,18.439773025561195,31.69791748255777
2024-08-22,39.03428666677753,56.261760182312315,40.544039310175876,41.9327234304148,18.53432749781287,31.199056432882433
2024-08-23,38.91147144508786,56.2151553644549,40.043478014798744,41.3294244637165,17.96585936197075,31.259025269543518
2024-08-26,39.42940193599864,55.678224023059535,37.00643996075448,38.186680941815396,14.474518875289831,31.75802089919342
2024-08-27,38.661474798322736,56.04485661617288,37.588334768031665,37.97967405615355,14.940248233586692,31.455781192340893
2024-08-28,40.38261189124752,57.29693250614981,38.673439198328964,38.47397170914045,16.243553304177393,32.56711570620976
2024-08-29,38.80754340709704,55.94233770999558,38.12869663339408,37.08474268925521,14.73638834805122,31.57956785293532
2024-08-30,38.925725340761595,56.05467006099258,37.88756089780361,37.17111547934599,14.837459462650722,31.97534064210259
2024-09-02,39.0783790880219,55.8181614996202,37.83571579751917,36.92699831369953,14.658873336593192,31.782702866526535
