,PE_trailing,PEG,PBR,DY,R_mom,R_yoy,R_acc_yoy,E_qoq,E_yoy,E_acc_yoy,Op_qoq,Op_yoy,Op_acc_yoy,Gross,Gross_qoq,EPS_qoq,y_10,y_20,y_40,y_60
2004-09-01,0.0,-0.5798258032945711,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-02,0.0,-0.5892664476295421,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-03,0.0,-0.5538253402080935,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,0,0,0
2004-09-06,0.0,-0.544307313542508,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,0,0
2004-09-07,0.0,-0.5727066288780356,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-08,0.0,-0.5656648367921145,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,0,0,0
2004-09-09,0.0,-0.5656648367921145,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,0,0,0
2004-09-10,0.0,-0.5679863067105501,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-13,0.0,-0.5774269510455211,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-14,0.0,-0.5774269510455211,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-15,0.0,-0.5774269510455211,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-16,0.0,-0.5869449777111065,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-17,0.0,-0.5703851589596001,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-20,0.0,-0.5656648367921145,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-21,0.0,-0.5656648367921145,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-22,0.0,-0.5561468101265291,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-23,0.0,-0.5514264879590436,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-09-24,0.0,-0.5254260248725662,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,0
2004-09-27,0.0,-0.5040685016229596,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,1
2004-09-29,0.0,-0.5159079982069805,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,1
2004-09-30,0.0,-0.5395869913750225,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,0,0,0
2004-10-01,0.0,-0.5395869913750225,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,0,0,0
2004-10-04,0.0,-0.5656648367921145,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-05,0.0,-0.5514264879590436,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-06,0.0,-0.5608671322940146,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-07,0.0,-0.5608671322940146,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-08,0.0,-0.5514264879590436,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-11,0.0,-0.5490276357099936,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-12,0.0,-0.5324678169584871,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-13,0.0,-0.5301463470400516,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,0,0,0
2004-10-14,0.0,-0.520628320374466,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,1,1,0
2004-10-15,0.0,-0.520628320374466,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,1,1,0
2004-10-18,0.0,-0.520628320374466,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,1,1,0
2004-10-19,0.0,-0.5277474947910016,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,0,1,0,0
2004-10-20,0.0,-0.5183068504560305,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,0
2004-10-21,0.0,-0.5159079982069805,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,0
2004-10-22,0.0,-0.520628320374466,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,0
2004-10-26,0.0,-0.5230271726235162,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,0,0
2004-10-27,0.0,-0.5088662061210596,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,0
2004-10-28,0.0,-0.5135865282885451,0.0,0.0,0.0,0.0,0.0,-11.61,-1.53,1.49,-11.61,73.73,28.74,47.89,-6.774381934981501,-22.64,1,1,1,0
