Date,Model_CumRet,Benchmark_CumRet,Model_CumRet_Pct,Benchmark_CumRet_Pct
2024-01-31,0.021617356277948696,0.0027186364608653424,2.1617356277948696,0.27186364608653424
2024-02-01,0.023107782963779133,0.007121216098590288,2.3107782963779133,0.7121216098590288
2024-02-02,0.02894582247522326,0.012267912006626469,2.894582247522326,1.226791200662647
2024-02-05,0.036438433987680874,0.014293374142336335,3.6438433987680874,1.4293374142336335
2024-02-15,0.07372523969773881,0.04503735785962726,7.372523969773881,4.503735785962726
2024-02-16,0.06643168679015754,0.042945619213638375,6.643168679015754,4.2945619213638375
2024-02-19,0.06446689555968299,0.044545612144143876,6.446689555968299,4.454561214414388
2024-02-20,0.07330418269102656,0.05112362076632815,7.3304182691026565,5.112362076632815
2024-02-21,0.06735505298852962,0.046816687229711995,6.735505298852962,4.6816687229711995
2024-02-22,0.07900702553914729,0.05670748173432383,7.900702553914729,5.670748173432383
2024-02-23,0.08505729240851378,0.058748278435157175,8.505729240851378,5.8748278435157175
2024-02-26,0.08788051858703105,0.0620472891997621,8.788051858703106,6.20472891997621
2024-02-27,0.08498702590319285,0.05679896930929762,8.498702590319285,5.679896930929762
2024-02-29,0.0855833944811546,0.06309653732524145,8.55833944811546,6.309653732524145
2024-03-01,0.0824812680298721,0.06136788999242904,8.24812680298721,6.136788999242904
2024-03-04,0.11064287353913271,0.0820718920800092,11.064287353913272,8.20718920800092
2024-03-05,0.11475087617580249,0.08664653073657669,11.475087617580249,8.664653073657668
2024-03-06,0.12154996747126678,0.09295371534420793,12.154996747126678,9.295371534420793
2024-03-07,0.1415290653774952,0.10383138008227144,14.152906537749521,10.383138008227144
2024-03-08,0.15662488793100393,0.10897677645089043,15.662488793100394,10.897677645089043
2024-03-11,0.14903228496232845,0.10565645323984296,14.903228496232845,10.565645323984295
2024-03-12,0.15825725287564008,0.11622014925470148,15.825725287564008,11.622014925470147
2024-03-13,0.1653919869050895,0.11700273189176325,16.53919869050895,11.700273189176325
2024-03-14,0.16691036657243874,0.11755269697313908,16.691036657243874,11.755269697313908
