day,cost_$,turnover_$,pov
118,0.40327295518536294,806.5167395188747,7.319279796690238e-07
119,0.40497228893266046,809.9150092860795,7.41499790752928e-07
120,0.40435246209324094,808.6756226660806,7.328945631526192e-07
121,0.3870702891868902,774.112899193235,8.941996308493864e-07
122,0.7592878066533115,1518.4606828964716,1.927511095076578e-06
123,0.3879297769993858,775.8320409261256,8.859954300888539e-07
124,0.3849311684892273,769.8350395346358,8.853435101738084e-07
125,0.3905585994530997,781.0894066105078,8.888008510383208e-07
126,0.3905286840604103,781.029469484885,8.922687822791137e-07
127,0.6802673048765588,1360.469757109186,1.1924193791748633e-06
128,0.6740549284164897,1348.0459768098644,1.182637581210191e-06
129,0.6772039559598434,1354.342785057712,1.2043020396606486e-06
130,0.6796826419657856,1359.3002978267843,1.1949611284916486e-06
131,0.674424742310077,1348.7855667127678,1.1798832851003645e-06
132,0.11824270939783564,236.48176339411776,3.965606072701467e-07
133,0.12157110996315842,243.13842339687278,3.988440070150336e-07
134,0.12421984164234573,248.4357777169514,4.0045501486478373e-07
135,0.12674864090728544,253.4932464762802,4.0362268571278395e-07
136,0.12417989155380423,248.35581583598523,4.0453963903195364e-07
137,0.12262064070917289,245.23737996964238,4.0345739444422046e-07
138,0.12292049213763148,245.83708622172958,4.026002788104373e-07
139,0.12365013601970969,247.2963480329256,4.0278450561893295e-07
140,0.12318037959982905,246.35681534793923,4.051209115557859e-07
141,0.12392002304654605,247.83608669082062,4.0456888246499154e-07
142,0.1256891782095236,251.37431082179046,4.065791505599717e-07
143,0.12670868224120346,253.4132846038916,4.0667941535550823e-07
144,0.12785813209791297,255.7121382057927,4.0729967047229294e-07
145,0.1279580773689902,255.9120504675529,4.0561525160727363e-07
146,0.1264288197180804,252.85356690782098,4.0679345518388094e-07
147,0.12721847796645416,254.43277908062728,4.1240544719246523e-07
148,0.1246397265329092,249.27535416995147,4.1291344118486086e-07
149,0.12515945378593746,250.3148429876203,4.0912115779027667e-07
150,0.12316041406873059,246.31684202733751,4.081379879974334e-07
151,0.12430984507577601,248.61569564808826,4.061144534987248e-07
152,0.1243997948622471,248.79559837408306,4.0569837526116617e-07
153,0.12369013767958356,247.3763098623204,4.0548591098372125e-07
154,0.12534933277978771,250.694657991439,4.047359731208146e-07
155,0.1250394709363968,250.07495747730582,4.038518469652221e-07
156,0.12575911624210379,251.51424027340633,4.028668563717599e-07
157,0.125139415688128,250.27485448079622,4.031503348633259e-07
158,0.12514940471813343,250.29484876422717,4.020822094674123e-07
159,0.12518938931770598,250.3748106106823,4.024726445711856e-07
160,0.1269685314361734,253.93302902715754,4.030745806445541e-07
161,0.12782812733892024,255.65217065195796,4.0455281621279533e-07
162,0.12993710347511533,259.87006289652487,4.0408106164726e-07
163,0.13012701227388335,260.2498778705386,4.0386244150924355e-07
164,0.13003705664968798,260.06997515038154,4.0350353332143554e-07
165,0.12991711067591583,259.8300743444022,4.043110357109034e-07
166,0.12948731292902432,258.97051879058665,4.0264815664107445e-07
167,0.13113651751244293,262.2688573789719,4.037867775233459e-07
168,0.13186616603551088,263.7281191855269,4.045430969688696e-07
169,0.1319761202734661,263.94801045199216,4.054182859853967e-07
170,0.13000708789664953,260.0100075605409,4.0549997497844183e-07
171,0.12931741943124,258.63069234619377,4.0552599215328694e-07
172,0.1321560425689662,264.3078463988372,4.056035424782867e-07
173,0.1340551227485379,268.1059351116264,4.0628988277385895e-07
174,0.1329256688102611,265.84708531751784,4.0489478907718204e-07
175,0.13412509087158891,268.2458797919409,4.056071890752025e-07
176,0.18460968443936263,369.215384212045,2.585656405683914e-07
177,0.1865087589636169,373.0135034480676,2.575570275857651e-07
178,0.18686356561305056,373.7231400964963,2.547787769828691e-07
179,0.18798299565423154,375.96201090083014,2.517139915036056e-07
180,0.19437483368632294,388.74562760771994,2.4528799831680084e-07
181,0.1947846608999625,389.565225104725,2.4936130147876887e-07
182,0.19911255997853516,398.22090086775586,2.5196552424247103e-07
183,0.19646384518999657,392.9235312719975,2.5164012975795175e-07
184,0.20240098173369978,404.7975990182663,2.582136596429145e-07
185,0.20114160421496258,402.2788693821131,2.583605882392541e-07
186,0.8433397769289674,1686.5166989803952,1.8561850338245749e-06
187,0.8292125018949245,1658.3108174053316,1.3325021163497069e-06
188,0.1866885864541382,373.3733089721396,2.4388630779827677e-07
189,0.18812789748166064,376.25187454392454,2.4619779073794177e-07
190,0.18410983158017466,368.2158840649042,2.411209748683141e-07
191,0.1928455664721587,385.68715931634034,2.423953116130519e-07
192,0.18270047149118154,365.3972861007744,2.32986577300879e-07
193,0.18331017500036906,366.61667761796843,2.3326988160714076e-07
194,0.18223089443759943,364.45778375399993,2.6525525353029744e-07
195,0.18469968218462562,369.39528689008097,2.669345711327896e-07
196,0.1898571839364643,379.71013671254786,2.705498401098082e-07
197,0.18486960298757865,369.7351438247468,2.6516596200060685e-07
198,0.1743546695547883,348.7056502132577,2.514345230880427e-07
199,0.17267551083348384,345.3473135028384,2.567242160755813e-07
200,0.17055653572281398,341.1094422435741,2.5344613964630134e-07
201,0.1712261975393728,342.44876891964816,2.5176867004884334e-07
202,0.17309527583230938,346.18689007573016,2.513711978325733e-07
203,0.15349484657298362,306.9865198018645,2.4350839392018264e-07
204,0.6857616295804747,1371.3942630896577,1.8412972000460477e-06
205,0.6725769232180201,1345.0273971368404,1.841552565716872e-06
206,0.1681877059231704,336.3718208389987,2.546563274319389e-07
207,0.16825765677957616,336.51173501900166,2.532735566982454e-07
208,0.16989685526060164,339.7900945998175,2.535202489498857e-07
209,0.17346512056983998,346.9265409829458,2.5431678636976626e-07
210,0.16967696268593072,339.35031205098596,2.5372432155422713e-07
211,0.16760797105045114,335.212396911762,2.5133924072307303e-07
212,0.15997167807636203,319.9400344254392,2.449799749570025e-07
213,0.16354992257291032,327.0964598430521,2.439133997048193e-07
214,0.168237648857362,336.4717769995802,2.476371308562411e-07
215,0.04464789468100356,89.29534844320963,9.30994064871132e-08
