day,cost_$,turnover_$,pov
320,0.4238395372567902,847.6746101697745,2.3162424896138683e-07
321,0.13233865772103726,264.67680429995823,1.0078287425218363e-07
322,0.14911762288947839,298.23406108804807,1.2851904855202352e-07
323,0.3236487809699908,647.2915855940298,2.395223896141783e-07
324,0.3194723965902866,638.9389504549722,2.374108868998786e-07
325,0.31105110691097954,622.0988915200421,2.507763199268244e-07
326,0.0780979296562164,156.19511068850787,8.360240334312098e-08
327,0.3199691669761603,639.9324417216958,2.3976198352761726e-07
328,0.3208837900461942,641.7616662587818,2.400892144885053e-07
329,0.15730919526975162,314.617043832074,1.3542058737815277e-07
330,0.2031871978133155,406.3728931244523,1.7437484872325258e-07
331,0.20580194587147163,411.6023645580348,1.7532590416665036e-07
332,1.9081844772990235,3816.2817264113723,6.82105095673775e-07
