day,cost_$,turnover_$,pov
124,1.463588818155647,2927.0301855959065,5.261108525515666e-07
125,1.4933754505802246,2986.599016517193,5.346409632939783e-07
126,1.5403023978550348,3080.4437521675745,5.586661059801083e-07
127,1.5337135392119463,3067.2676628035615,5.537776349135661e-07
128,1.5579418056931853,3115.719234097627,5.667425954174781e-07
129,1.5592388146359952,3118.315379715637,5.552322693258853e-07
130,1.5678396265079624,3135.5171060522025,5.500830110540618e-07
131,1.2925726118551042,2585.037444477988,4.3068510015497697e-07
132,1.2993795405461088,2598.650617407696,4.3156346534672796e-07
133,1.3096505397375149,2619.190334201473,4.3983613047163487e-07
134,1.3050212050997734,2609.935014805642,4.230238232968837e-07
135,1.136182988725796,2272.2837694038526,3.930140436637036e-07
136,1.1587539285834287,2317.4212784200495,4.1223894037356245e-07
137,1.1325451092020857,2265.0075153156026,3.9809098337909193e-07
138,1.163491179585802,2326.8964758614297,4.048091032193972e-07
139,1.1742465639477295,2348.405801043474,4.090811238464419e-07
140,1.0836263158630461,2167.1763529321834,3.7642188877404253e-07
141,1.0792477994632599,2158.42069116538,3.689179514814353e-07
142,1.090802052677888,2181.529254099666,3.6266596890182755e-07
143,1.097089036176171,2194.102938429644,3.620877163645312e-07
144,1.0544272206600114,2108.7855996348085,3.378900535244461e-07
145,1.1500954807531418,2300.1098532497153,3.775521223394316e-07
146,1.06892119547063,2137.7711209187873,3.4790332600322283e-07
147,1.257853397632683,2515.6021319539295,6.647513826180254e-07
148,1.2115737730804335,2423.0484359925445,6.544149668384174e-07
149,0.8746762930937889,1749.3053163826874,3.164984418832399e-07
150,0.7338296830869225,1467.6261251508977,2.625718600799401e-07
151,0.19874182205865382,397.4812508537226,6.823766790242117e-08
152,0.19990125786139115,399.80009874213863,6.869954537778649e-08
153,0.19739251241459219,394.78261847391354,6.964897612039779e-08
154,0.20772744359385253,415.4522762185156,7.330234364473959e-08
155,0.2012805876951143,402.5587291779299,6.929197849094793e-08
156,0.21403433993872772,428.06596443935814,7.445589290838753e-08
157,0.21601337026039266,432.02397686411456,7.551130875803048e-08
158,0.22261016580313983,445.21739227560306,7.961754594283226e-08
159,0.22099097435259038,441.9790212326786,8.005464057472196e-08
160,0.22315991288382872,446.31684863203805,8.100982029831355e-08
161,0.21055605035251584,421.1094512738662,7.34372866623888e-08
162,0.22021132050911163,440.4198033279284,7.642718665669469e-08
163,0.21310478420872583,426.20690864352565,7.244394309275837e-08
164,0.20910673054069856,418.21090669719365,6.988749743514339e-08
165,0.20564840848579774,411.29435159151416,6.773061996293299e-08
166,0.20617814036644277,412.3538194182273,6.725562094937901e-08
167,0.21400431263894085,428.0059969080643,7.052092236705595e-08
168,0.21049605155572823,420.9895161554755,7.05972449648261e-08
169,0.21930175455324127,438.6007055696655,7.541246107272383e-08
170,0.2300565266599415,460.1099398112307,8.29894224935979e-08
171,0.21062600582927227,421.2493654492488,7.324706865179818e-08
172,0.2161632980539843,432.3238452468679,7.483905843960983e-08
173,0.2260584611407395,452.1139378767498,7.959706220624549e-08
174,0.2280175250562977,456.03199224056874,8.172461866242159e-08
175,0.22969668682115046,459.39029843036633,8.149366336064417e-08
176,0.23017644796082481,460.3498101243048,8.16788765249822e-08
177,0.2266681464667225,453.333329412127,7.830853601953995e-08
178,0.2277575971998852,455.5122326371751,7.760325350253133e-08
179,0.22708789733849127,454.1729059991459,7.478663368987961e-08
180,0.24379973805985874,487.5961965998308,8.214541563036517e-08
181,0.23813250931792854,476.26186749068205,7.990960862098994e-08
182,0.24987677784681853,499.7501232221532,8.50956684346241e-08
183,0.2541446996910228,508.2858638452308,8.692838869474012e-08
184,0.2568933561719927,513.7830846711718,8.914972636591478e-08
185,0.2540947140947667,508.1859077273114,8.633339214097695e-08
186,0.260331671500089,520.6596512386561,8.978593756026705e-08
187,0.2615011083992085,522.9985086572258,8.977760363165886e-08
188,0.25789287558845747,515.7820851517553,9.015260297396754e-08
189,0.24889722491882488,497.79111132000304,8.175074885435906e-08
190,0.240541303036808,481.07946602118193,7.81058365647424e-08
191,0.24995672053423343,499.9100469415751,8.345632901047486e-08
192,0.24071123586925625,481.41929242624013,7.965864287477083e-08
193,0.2443794339058987,488.7556205660941,8.046848457529999e-08
194,0.24093110548514585,481.85907499803045,7.772392578699031e-08
195,0.2386522176576764,477.3013563272642,7.6580029637903e-08
196,0.21769239893270248,435.382313704583,6.23985215876263e-08
197,0.21905173334561118,438.1009555908731,6.287218476489532e-08
198,0.2194615183646986,438.92055313007273,6.154441226400969e-08
199,0.2212206424613074,442.4387830196481,6.147914310581946e-08
