Date,equity_ew
2024-06-07,1171872.9304931778
2024-06-10,1175594.8644762093
2024-06-11,1169358.3846031248
2024-06-12,1174485.7316092092
2024-06-13,1170750.1674849808
2024-06-14,1165496.6529152344
2024-06-17,1177002.3146318272
2024-06-18,1180751.6431223762
2024-06-20,1179003.1234139684
2024-06-21,1181726.830866961
2024-06-24,1179511.1289115364
2024-06-25,1174005.372753157
2024-06-26,1175551.6986116248
2024-06-27,1174642.8484182283
2024-06-28,1164228.3112612902
2024-07-01,1169056.9091373254
2024-07-02,1175825.676847318
2024-07-03,1179410.4776286404
2024-07-05,1182679.0417305317
2024-07-08,1180193.4550874315
2024-07-09,1180634.5110219533
2024-07-10,1193394.7482643488
2024-07-11,1193663.2468214047
2024-07-12,1207491.0978745534
2024-07-15,1208578.7201004522
2024-07-16,1222983.8574101909
2024-07-17,1217842.9365715128
2024-07-18,1206783.404242808
2024-07-19,1196954.0712218445
2024-07-22,1211160.5460174829
2024-07-23,1192884.0585284892
2024-07-24,1179535.694732162
2024-07-25,1178374.2323185997
2024-07-26,1194187.8465385586
2024-07-29,1198337.2378268328
2024-07-30,1190890.5553679245
2024-07-31,1203914.1152403848
2024-08-01,1186039.398427411
2024-08-02,1173805.8349921978
2024-08-05,1144635.2011180301
2024-08-06,1150651.1373107734
2024-08-07,1137718.2026243436
2024-08-08,1162128.8956443898
2024-08-09,1161135.1234508501
2024-08-12,1153970.5378131885
2024-08-13,1172791.2680792469
2024-08-14,1176065.2921088105
2024-08-15,1198668.3184657407
2024-08-16,1200256.9347752559
2024-08-19,1210625.4706417583
2024-08-20,1211758.568731619
2024-08-21,1219886.5062820977
2024-08-22,1209028.9414624532
2024-08-23,1224608.9862348712
2024-08-26,1223376.575139757
2024-08-27,1225173.2766100075
2024-08-28,1217449.9563356335
2024-08-29,1223250.1352846804
2024-08-30,1237745.1627121563
2024-09-03,1218849.5105273915
2024-09-04,1229715.2177320938
2024-09-05,1224811.9317562543
2024-09-06,1212839.3090263556
2024-09-09,1224249.107012849
2024-09-10,1227569.782815206
2024-09-11,1229150.0215156241
2024-09-12,1230476.4757451392
2024-09-13,1241814.475318967
2024-09-16,1252930.5362212756
2024-09-17,1252100.6822054277
2024-09-18,1252234.6134294076
2024-09-19,1267862.914755458
2024-09-20,1266110.3427742189
2024-09-23,1268882.589339353
2024-09-24,1274618.276460928
2024-09-25,1265370.1862585966
2024-09-26,1275315.5772972007
2024-09-27,1279631.5978807409
2024-09-30,1282633.4387717065
2024-10-01,1274431.2416629195
2024-10-02,1269085.9617104067
2024-10-03,1264684.410550139
2024-10-04,1282635.4521545705
2024-10-07,1274086.1513625109
2024-10-08,1278828.2518859424
2024-10-09,1293252.6576849748
2024-10-10,1288846.812675254
2024-10-11,1290226.1351468223
2024-10-14,1294148.9185695408
2024-10-15,1276877.6159731015
2024-10-16,1288759.358840976
2024-10-17,1287638.672400434
2024-10-18,1293116.5351832963
2024-10-21,1286086.2350265058
2024-10-22,1289783.5759488535
2024-10-23,1281359.5546816408
2024-10-24,1301996.3810784523
2024-10-25,1303113.532907331
2024-10-28,1299283.013530458
2024-10-29,1304012.3606450094
2024-10-30,1291350.288687521
2024-10-31,1284092.0695194022
2024-11-01,1285941.8337436034
2024-11-04,1285658.7940806116
2024-11-05,1305648.7740288002
2024-11-06,1344282.46413513
2024-11-07,1355708.8905534144
2024-11-08,1362396.3538238502
2024-11-11,1375146.9325937608
2024-11-12,1352949.0683390503
2024-11-13,1355106.2696574389
2024-11-14,1342232.9664140765
2024-11-15,1325334.826235751
2024-11-18,1333955.9301838002
2024-11-19,1330240.0316384032
2024-11-20,1334254.6612240116
2024-11-21,1352594.7634834598
2024-11-22,1366793.2441482842
2024-11-25,1363111.6761398748
2024-11-26,1352311.1564001613
2024-11-27,1344469.2147588092
2024-11-29,1352563.445708485
2024-12-02,1352696.5280085194
2024-12-03,1343805.7772787632
2024-12-04,1353041.9824770617
2024-12-05,1352592.3493028998
2024-12-06,1357114.282164484
2024-12-09,1348861.4907018887
2024-12-10,1336996.3685512184
2024-12-11,1354030.4602529688
2024-12-12,1334959.753810505
2024-12-13,1334857.9524431825
2024-12-16,1339551.2066296048
2024-12-17,1341257.5875067113
2024-12-18,1297540.7248093178
2024-12-19,1286785.6243674492
2024-12-20,1299615.9893591248
2024-12-23,1308110.0455547115
2024-12-24,1325591.185224467
2024-12-26,1322987.1474721483
2024-12-27,1309342.6483676713
2024-12-30,1291550.9107170696
2024-12-31,1288400.6250847275
2025-01-02,1278319.2950068803
2025-01-03,1291053.3105269917
2025-01-06,1294112.31551209
2025-01-07,1290544.1289894888
2025-01-08,1291390.1698736716
2025-01-10,1282127.8765646392
2025-01-13,1292987.4889477217
2025-01-14,1300287.5746976302
2025-01-15,1318302.7176253167
2025-01-16,1319316.58705537
2025-01-17,1331125.8106896884
2025-01-21,1347671.7176318537
2025-01-22,1336378.8207262564
2025-01-23,1354560.3665066778
2025-01-24,1348857.0276082486
2025-01-27,1367205.1178551025
2025-01-28,1351808.7068778712
2025-01-29,1354287.9069024748
2025-01-30,1358442.1638894367
2025-01-31,1346215.3830834485
2025-02-03,1335678.8999666239
2025-02-04,1345637.5679755318
2025-02-05,1349265.287047175
2025-02-06,1344812.050363891
2025-02-07,1331468.0203163007
2025-02-10,1337743.0066182164
2025-02-11,1340422.7664730004
2025-02-12,1336353.5704280206
2025-02-13,1342288.9327115086
2025-02-14,1341169.3907802
2025-02-18,1348117.4946805649
2025-02-19,1356678.2304609164
2025-02-20,1354832.7746805877
2025-02-21,1334040.5067530747
2025-02-24,1336297.8098891098
2025-02-25,1341542.4696614745
2025-02-26,1332248.7256145189
2025-02-27,1332028.7821769204
2025-02-28,1356716.315694252
2025-03-03,1336600.415969352
2025-03-04,1309013.4404699728
2025-03-05,1320268.5815540962
2025-03-06,1308771.7362257862
2025-03-07,1314173.4291836414
2025-03-10,1301453.9838757329
2025-03-11,1281502.1332267716
2025-03-12,1276800.998133306
2025-03-13,1259246.8591698436
2025-03-14,1279987.6463442286
2025-03-17,1292631.1993203126
2025-03-18,1284702.6786670247
2025-03-19,1298416.490026223
2025-03-20,1296500.3048765203
2025-03-21,1295765.3852875954
2025-03-24,1316522.0299900302
2025-03-25,1311704.57137524
2025-03-26,1309691.520211144
2025-03-27,1300808.5926196973
2025-03-28,1285553.8938896474
2025-03-31,1300743.7713554758
2025-04-01,1304063.8189576373
2025-04-02,1307969.9354734179
2025-04-03,1228505.6516898433
2025-04-04,1151558.9821570043
2025-04-07,1143658.1115436896
2025-04-08,1119653.1079973655
2025-04-09,1220530.7204697826
2025-04-10,1172317.530665298
2025-04-11,1182627.971390436
2025-04-14,1199317.9342804318
2025-04-15,1187152.297365842
2025-04-16,1166722.821437602
2025-04-17,1181258.8448439233
2025-04-21,1162606.0589715687
2025-04-22,1192358.0326907896
2025-04-23,1207697.542237491
2025-04-24,1230852.2969876477
2025-04-25,1224502.6573255118
2025-04-28,1229776.5446511866
2025-04-29,1232726.7769312544
2025-04-30,1228303.7034877692
2025-05-01,1231439.3339664272
2025-05-02,1256054.2206327617
2025-05-05,1247028.8464616162
2025-05-06,1237868.8678930856
2025-05-07,1243167.777990232
2025-05-08,1262485.7488030794
2025-05-09,1265879.168430084
2025-05-12,1310376.428186029
2025-05-13,1315993.700225696
2025-05-14,1305857.7971916825
2025-05-15,1321318.1973108894
2025-05-16,1330026.6789469211
2025-05-19,1328561.1777420596
2025-05-20,1325250.4320996124
2025-05-21,1299545.9367626829
2025-05-22,1296552.6211063133
2025-05-23,1288348.0268489535
2025-05-27,1308981.166571309
2025-05-28,1301121.865456481
2025-05-29,1308082.9996120245
2025-05-30,1307368.3729918064
2025-06-02,1310720.3701047094
2025-06-03,1322804.293540135
2025-06-04,1317229.4922118601
2025-06-05,1308937.0550441414
2025-06-06,1323684.8896445837
2025-06-09,1332606.961290856
2025-06-10,1344946.7707596621
2025-06-11,1345816.7200297932
2025-06-12,1340631.1981436699
2025-06-13,1323879.5584247394
2025-06-16,1336086.764203484
2025-06-17,1323745.3608787393
2025-06-18,1326724.8995337337
2025-06-20,1332527.4524451606
2025-06-23,1339939.6978353835
2025-06-24,1349046.2975080495
2025-06-25,1339213.688248127
2025-06-26,1352002.2862276724
2025-06-27,1364858.5222736746
2025-06-30,1362423.6509496595
2025-07-01,1380887.769287332
2025-07-02,1381876.0768507742
2025-07-03,1389035.2580913883
2025-07-07,1381927.4375721093
2025-07-08,1393245.125626479
2025-07-09,1396905.2483098567
2025-07-10,1405428.3936484368
2025-07-11,1399215.8519948737
2025-07-14,1398576.8449996887
2025-07-15,1391350.137094499
2025-07-16,1391739.4620147978
2025-07-17,1392685.2613751988
2025-07-18,1382689.9248914216
2025-07-21,1382660.8483617138
2025-07-22,1383208.2907947819
2025-07-23,1396907.4023335085
2025-07-24,1393905.0366813058
2025-07-25,1398847.6435801499
2025-07-28,1401855.8853623034
2025-07-29,1389933.1329569642
2025-07-30,1380535.2312621952
2025-07-31,1376544.2620112326
2025-08-01,1361144.0401856827
2025-08-04,1372695.863559122
2025-08-05,1382067.5130135354
2025-08-06,1381183.146138123
2025-08-07,1387718.4923886063
2025-08-08,1394707.4831241667
2025-08-11,1392397.9088800987
2025-08-12,1410333.6129921025
2025-08-13,1421337.607462334
2025-08-14,1418771.55727026
2025-08-15,1421469.9995977436
2025-08-18,1421861.5509912604
2025-08-19,1426793.723340777
2025-08-20,1424255.6272461577
2025-08-21,1418564.393953558
2025-08-22,1442557.5047501128
2025-08-25,1430072.842972291
2025-08-26,1435164.3878667373
2025-08-27,1441272.2659514842
2025-08-28,1442795.5026535825
2025-08-29,1434249.09341227
2025-09-02,1431433.1280035998
2025-09-03,1420769.5864616402
2025-09-04,1431360.3656984027
2025-09-05,1421896.5344853508
2025-09-08,1418863.6111852976
2025-09-09,1422916.873374634
2025-09-10,1430714.8442894462
2025-09-11,1438405.9154507532
2025-09-12,1436142.867565525
2025-09-15,1440358.121129967
2025-09-16,1445216.668842656
2025-09-17,1440659.516160913
2025-09-18,1462741.0639000104
2025-09-19,1459301.9961823463
2025-09-22,1456922.649306613
2025-09-23,1467812.441494432
2025-09-24,1472357.8983164148
2025-09-25,1477724.4694287374
2025-09-26,1488486.2318090918
2025-09-29,1480771.1657309972
2025-09-30,1476596.9607720908
2025-10-01,1485967.592334808
2025-10-02,1493241.805132043
2025-10-03,1494934.5420261477
2025-10-06,1483628.5675459215
2025-10-07,1482311.2855097032
2025-10-08,1479373.431435217
2025-10-09,1468492.3159289851
2025-10-10,1441300.2683616544
2025-10-13,1457478.2435151984
2025-10-14,1468019.8288469724
2025-10-15,1477210.050645589
2025-10-16,1475632.4527881872
2025-10-17,1485423.7491683054
2025-10-20,1494775.5417072182
2025-10-21,1502105.2272193998
2025-10-22,1496498.9613615575
2025-10-23,1504480.6347186905
2025-10-24,1512293.6710915577
2025-10-27,1525582.4337740985
2025-10-28,1521402.7927458966
2025-10-29,1513952.4012477943
2025-10-30,1496018.7704481687
2025-10-31,1496261.8624236833
2025-11-03,1488021.0168033876
2025-11-04,1475201.4095724048
2025-11-05,1485972.958937018
2025-11-06,1483864.5835745728
2025-11-07,1492273.6172293439
2025-11-10,1490599.1959049627
2025-11-11,1510493.1782836893
2025-11-12,1513776.0215271795
2025-11-13,1501838.148947482
2025-11-14,1500638.81590547
2025-11-17,1482006.6056106845
2025-11-18,1475950.1836983042
2025-11-19,1472293.8776642804
2025-11-20,1456420.481485951
2025-11-21,1481446.4954278376
2025-11-24,1479127.6500518217
2025-11-25,1492123.200940258
2025-11-26,1497379.0032257815
2025-11-28,1511412.827939747
2025-12-01,1497898.4488315643
2025-12-02,1509518.0599090676
2025-12-03,1519680.2237943641
2025-12-04,1513484.3522757983
2025-12-05,1509332.4513796556
2025-12-08,1500324.9926034315
2025-12-09,1498308.39029769
2025-12-10,1518435.0279277011
2025-12-11,1530263.1492471907
2025-12-12,1525291.183240444
2025-12-15,1521122.2580125115
2025-12-16,1513020.604368319
2025-12-17,1504511.655029615
2025-12-18,1511937.0253127194
2025-12-19,1509487.0180777707
2025-12-22,1513797.3555307975
2025-12-23,1515488.2852550878
2025-12-24,1523917.4670730382
2025-12-26,1525266.6238137914
2025-12-29,1526697.170418876
2025-12-30,1526549.5671082556
2025-12-31,1517579.4719875073
2026-01-02,1534508.7784036603
2026-01-05,1555664.426795512
2026-01-06,1571689.323285955
2026-01-07,1554410.9665501572
2026-01-08,1574562.3821437731
2026-01-09,1595908.7050963386
2026-01-12,1601373.9571405349
2026-01-13,1609767.1112203123
2026-01-14,1618744.5634604043
2026-01-15,1621580.9495937745
2026-01-16,1615977.263909132
2026-01-20,1603143.2360348986
2026-01-21,1640897.720128886
2026-01-22,1639237.8034480636
2026-01-23,1617350.5695111146
2026-01-26,1614078.7265687874
2026-01-27,1604680.829355006
2026-01-28,1604779.7848485282
2026-01-29,1615295.1376804514
2026-01-30,1612142.9042491617
2026-02-02,1631680.6663654046
2026-02-03,1638576.7431444346
2026-02-04,1662609.430318214
2026-02-05,1652626.0930943654
2026-02-06,1688131.9138927143
2026-02-09,1686945.735807543
2026-02-10,1680847.086475721
2026-02-11,1691511.1551570597
2026-02-12,1674598.6643407934
2026-02-13,1690752.4767282607
2026-02-17,1683315.6867209638
2026-02-18,1684241.5381986771
2026-02-19,1691052.9576662742
2026-02-20,1694288.6050388336
2026-02-23,1675887.101767965
2026-02-24,1688802.2320743806
2026-02-25,1685772.909398573
2026-02-26,1687174.4584437513
2026-02-27,1700624.1725167942
2026-03-02,1701284.6530688426
2026-03-03,1676627.291086186
2026-03-04,1682321.034822725
2026-03-05,1660052.2001826211
2026-03-06,1644178.557366807
2026-03-09,1647786.4430772716
2026-03-10,1638150.338607758
2026-03-11,1637759.6872042
2026-03-12,1613325.8463772184
2026-03-13,1615218.7904122
2026-03-16,1625473.4679049975
2026-03-17,1627452.1213714678
2026-03-18,1605216.926497422
2026-03-19,1608753.4321955636
2026-03-20,1586806.131965532
2026-03-23,1598251.206802794
2026-03-24,1601242.6603587486
2026-03-25,1607364.3653606626
2026-03-26,1593513.3137475487
2026-03-27,1576159.870097254
2026-03-30,1568520.7823975047
