ticker,weight,initial_capital,final_asset,return_pct,n_buy,n_sell,sharpe,max_dd_pct
AMGN,0.007481742204084624,7481.742204084624,11576.252354142447,54.7266938417424,8,8,1.1769487373901988,-15.741195089973692
AMZN,0.08224329041515492,82243.29041515492,138056.27409980758,67.86326690349446,8,7,1.1267979045123486,-28.697900441741975
ARM,0.003957431468893111,3957.431468893111,3957.431468893111,0.0,0,0,0.0,0.0
ASML,0.014813273536703796,14813.273536703797,40035.18653828133,170.2656265617696,6,5,1.5457330495296833,-20.06493148249583
AVGO,0.002620138796492797,2620.1387964927967,2620.1387964927967,0.0,0,0,0.0,0.0
BKNG,0.0002526262011153402,252.6262011153402,370.400256934171,46.61988950427962,8,8,1.485922784683652,-7.762576409572619
CMCSA,0.007940283097736004,7940.2830977360045,10887.320852300407,37.11502119369881,8,8,0.9107374322238017,-11.829133785626421
COST,0.015067295937751319,15067.29593775132,24341.772030039512,61.55368641197829,9,9,1.4586513234025162,-9.24946178249375
CSCO,0.010064093627936681,10064.093627936682,19415.7588993887,92.92108775193574,6,6,2.1190272841101665,-7.635804903420107
GILD,0.004888384935072043,4888.384935072043,10628.143618626631,117.4162583305236,6,5,1.821560287618887,-13.223568943989738
GOOG,0.09052395760690182,90523.95760690182,281787.68602366047,211.2852039095738,8,8,2.4346111835395083,-9.14506597451884
GOOGL,0.09063626329502418,90636.26329502418,276851.0321936438,205.45283105117,6,6,2.275919189474496,-12.128595275555332
HON,0.0064626116106662095,6462.611610666209,9462.33805086246,46.416628770408465,8,8,1.1541748276494845,-15.064826900117001
INTC,0.010749608000338489,10749.608000338489,32230.63239307681,199.8307695691035,8,8,1.4539918627794393,-27.783314717983533
INTU,0.008989604674496799,8989.604674496799,7551.714349323778,-15.995034011364995,6,6,-0.15201140471966978,-45.32266719569621
ISRG,0.006157160463198566,6157.1604631985665,10042.29191803865,63.09940236350131,12,12,1.0793510912424393,-19.72986777156803
KLAC,0.0004011270523661776,401.1270523661776,1030.1958897654831,156.82533344199538,7,6,1.4841905146015102,-24.407248115492497
LIN,0.010106426396913821,10106.426396913821,15564.381731079304,54.0047997166651,7,7,1.8107073041963226,-6.4466928430222055
LRCX,0.0005213196815682492,521.3196815682493,2800.5517270128066,437.2042963327424,6,5,2.351509893468728,-19.865208007924153
MCHP,0.002374846930625478,2374.846930625478,5816.647167532944,144.92724531096317,5,4,1.706218674507864,-14.763041696644919
MDLZ,0.0048396500397317015,4839.650039731701,6389.74911040386,32.02915619820503,10,9,1.0393600349129903,-9.373579071403459
META,0.04700239815648299,47002.39815648299,46291.988609063024,-1.5114325551109697,1,1,-0.1072755197526882,-8.031432229588765
MPWR,0.0015348305071195736,1534.8305071195737,4289.72521306616,179.49178708447198,6,6,1.3170337752577261,-18.716215694761008
MRVL,0.002678327443073684,2678.3274430736838,9952.869855023302,271.6076568890792,9,8,1.5710089106241052,-25.54892354078615
MSFT,0.14314540185090827,143145.40185090827,232010.0161842745,62.07996427710778,9,9,1.7127638116065083,-15.450455564513465
MU,0.004831289259981173,4831.289259981173,28235.12041390484,484.422064060285,8,7,1.8564805989790725,-39.25392722244172
NFLX,0.0011106555540645723,1110.6555540645722,3085.1627087055335,177.7785333549204,7,7,2.2674541209891212,-13.711339040695435
NVDA,0.006376521470164496,6376.521470164496,27716.52826988717,334.66533280836205,8,7,2.077048265718741,-25.368423787364456
NXPI,0.0029539621030366552,2953.962103036655,2953.962103036655,0.0,0,0,0.0,0.0
PEP,0.011216940051255661,11216.94005125566,14393.562440316302,28.319865975436322,8,7,0.8828693921804037,-11.13558874159921
PLTR,0.0019370078090869814,1937.0078090869813,1937.0078090869813,0.0,0,0,0.0,0.0
QCOM,0.0078921071212708,7892.107121270799,12950.667974181333,64.09645453590849,6,6,0.9880649102532565,-17.6577656920901
SBUX,0.00534360574698959,5343.60574698959,10039.44147752382,87.87766075705916,11,11,1.176558197856725,-12.494859250827616
TER,0.0008511836695521911,851.1836695521911,6342.287573411163,645.1138691074572,8,8,2.3903023861083397,-16.886191910004932
TMUS,0.009352782820189101,9352.7828201891,9841.250836911759,5.222702441761418,1,0,0.30776053351448374,-8.42646329367388
TSLA,0.04175065612308153,41750.65612308153,41750.65612308153,0.0,0,0,0.0,0.0
TXN,0.007496972285703565,7496.972285703565,13152.237647435439,75.4339904992879,8,8,1.162081984639483,-17.60001355876425
WMT,0.007225302149475948,7225.302149475949,15495.300679041533,114.45886079885818,7,6,2.2651541524937326,-9.515363802599664
BENCH:^NDX,,,,38.7419297828687,0,0,0.8130904371478428,-22.93150718955158
