Date,portfolio_equity,portfolio_cum_return,benchmark_cum_return,NVDA_asset,AVGO_asset,AMD_asset,QCOM_asset,TXN_asset,INTC_asset,MU_asset,AMAT_asset,ADI_asset,LRCX_asset,KLAC_asset,MRVL_asset,NXPI_asset,MPWR_asset,ASML_asset,ARM_asset,SWKS_asset,QRVO_asset,TER_asset,ENTG_asset,COHR_asset,CRUS_asset,LSCC_asset,RMBS_asset,ALGM_asset,MTSI_asset,TSM_asset
2025-03-03,152859939.5768206,0.528599395768206,0.13729171789543293,13697182.227030769,2128530.3680881,15931355.525402445,9595574.249516666,7842812.077348597,11749623.351950064,6610594.907743073,7868342.980868462,5482559.8299698895,747781.9213614834,511669.4977075788,4831764.840136038,2399719.4541415954,1620223.7510040104,16334249.156809218,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,945563.3196993778,550375.9417559287,303855.76321582956,555235.8473738413,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-04,153075579.27431518,0.5307557927431519,0.14453490915243328,14358210.385905342,2128530.3680881,15931355.525402445,9595574.249516666,7860966.971345789,11021084.89079131,6658784.160749054,7868342.980868462,5449791.7418809,747781.9213614834,517480.4554407331,4831764.840136038,2399719.4541415954,1646050.6667144597,16529364.426279433,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,962493.563267798,550375.9417559287,303855.76321582956,561126.4017561655,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-05,154212020.18307403,0.5421202018307403,0.16846712769926553,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7890420.243806726,10752403.77426757,6888044.01475296,7868342.980868462,5529062.226759438,747781.9213614834,529923.7984888288,4831764.840136038,2399719.4541415954,1713317.7030303776,17265252.210398085,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,1001932.4595232911,550375.9417559287,303855.76321582956,576405.0403517466,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-06,152709874.72447166,0.5270987472447166,0.11553702028331436,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7639066.588533289,10721402.410211936,6517868.4750648495,7868342.980868462,5367629.547804362,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16683871.064768203,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,981283.4016009279,550375.9417559287,303855.76321582956,561310.4859694224,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-07,153501953.89457664,0.5350195389457664,0.1507690201434948,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7686675.393281825,10664565.754846947,6787286.599011993,7868342.980868462,5442081.515440471,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,17089505.175485976,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,1007315.0270434328,550375.9417559287,303855.76321582956,587081.6789473279,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-10,151133717.4524484,0.5113371745244839,0.0949654492567591,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,10297713.48789443,6357970.618260955,7868342.980868462,5210775.096510415,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,15943315.83710707,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,955055.9345599123,550375.9417559287,303855.76321582956,561770.6789473279,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-11,151158645.36857465,0.5115864536857464,0.0872548574580061,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,10220209.58499755,6501805.949834442,7868342.980868462,5037777.826460367,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16109025.2041725,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,918455.2407809206,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-12,152366984.87646726,0.5236698487646725,0.11383927975409214,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,10685233.98789443,6982961.579610443,7868342.980868462,4978505.273558145,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16416169.199533828,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,932743.2735415407,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-13,153670101.68265504,0.5367010168265505,0.1069341073256509,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12245650.104418173,6927470.975461579,7868342.980868462,4910559.090193277,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-14,154177050.03128678,0.5417705003128677,0.14311316676186214,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,7358977.5292869555,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-17,154346440.93051773,0.5434644093051773,0.15931488863098853,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,7528368.428517913,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-18,154244951.64643723,0.5424495164643723,0.14068707758266408,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,7426879.144437407,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-19,154269776.463965,0.54269776463965,0.1519969327067019,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,7451703.961965179,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-20,154338408.82924515,0.5433840882924514,0.14375449225202597,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,7520336.32724533,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-21,153733861.53927475,0.5373386153927475,0.13296167849590956,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6915789.0372749325,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-24,153895949.969153,0.5389594996915299,0.16683407802663996,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,7077877.467153168,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-25,153694434.57856613,0.5369443457856613,0.1586610619058728,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6876362.076566313,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-26,153544758.27789932,0.5354475827789933,0.12072964489453208,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6726685.775899505,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-27,153473936.45775467,0.5347393645775467,0.0974909414595082,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6655863.955754852,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-28,153275340.15395218,0.5327534015395219,0.06509259531220679,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6457267.651952362,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-03-31,153170430.26597458,0.5317043026597459,0.06149333198692197,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6352357.763974762,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-01,153303487.17291123,0.5330348717291122,0.06448355456473487,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6485414.670911407,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-02,153295445.0077501,0.532954450077501,0.07400124235573746,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,6477372.505750274,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-03,152252925.11556107,0.5225292511556108,-0.03215232669829282,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,5434852.613561248,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-04,151549625.9191957,0.5154962591919572,-0.10573599139526646,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,4731553.417195892,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1655984.19363049,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-07,151900200.43983358,0.5190020043983359,-0.08155277717968745,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,4998397.981198883,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1739714.1502653458,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-08,151574295.70207113,0.5157429570207113,-0.1143662735614902,14555033.101510823,2128530.3680881,15931355.525402445,9595574.249516666,7569673.0486496305,12235315.98789443,4791502.32397232,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1620705.0697294571,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-09,156398802.09536642,0.5639880209536643,0.05155557842728631,14555033.101510823,2128530.3680881,19474771.783459086,9595574.249516666,7569673.0486496305,12235315.98789443,5692923.703168487,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,2000373.8257719376,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-10,154557197.96962556,0.5455719796962557,-0.03224924161197473,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1725794.6023527482,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-11,154729570.89995393,0.5472957089995394,-0.007989017361666573,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1898167.5326811173,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-14,154749755.65654573,0.5474975565654572,-0.004926639597649607,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1918352.2892729142,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,564255.7631605845,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-15,154767738.83048066,0.5476773883048067,-0.0002858898925209852,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1937754.1410795548,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,562837.0852888804,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-16,154672272.35256395,0.5467227235256396,-0.041230043841709585,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1868726.5033232071,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,536398.2451285105,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-17,154662428.14874086,0.5466242814874085,-0.047369667343351685,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1864170.0675321915,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,531110.4770964365,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-21,154615120.81138048,0.5461512081138047,-0.06739433968355613,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,747781.9213614834,516199.8451931624,4831764.840136038,2399719.4541415954,1809382.4957548478,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,538590.7115133982,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-22,154640290.27628487,0.5464029027628488,-0.047474046586641006,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7868342.980868462,4996335.001523381,753838.1469546666,516199.8451931624,4831764.840136038,2399719.4541415954,1822305.1317716935,16287102.134436999,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,544781.3148077708,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-23,154471965.3412364,0.5447196534123642,-0.00972401885331875,14555033.101510823,2128530.3680881,18300336.839916606,9595574.249516666,7569673.0486496305,12235315.98789443,5300333.744389299,7799356.440907925,4996335.001523381,792431.869115006,516199.8451931624,4736627.975191896,2399719.4541415954,1911837.4968534806,16133365.499019003,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,566190.3328398447,468824.516437908,245529.43177927606,282136.8844123465,36340175.07677071
2025-04-24,157489988.19940478,0.5748998819940478,0.046022386192033915,14555033.101510823,2128530.3680881,18300336.839916606,9893294.237740295,7454725.329549124,12235315.98789443,5300333.744389299,8157324.387593716,4996335.001523381,841950.6175128331,516199.8451931624,5050228.023928468,2399719.4541415954,2067692.2527738907,16550684.12719283,3214911.0086999326,690119.6815010618,461954.7881574388,1449273.1779389593,927947.8158161505,550375.9417559287,303855.76321582956,633125.7451285105,468824.516437908,245529.43177927606,282136.8844123465,37814230.12561286
2025-04-25,158706582.84930342,0.5870658284930343,0.05681519994815032,15121705.077066077,2128530.3680881,18300336.839916606,9984021.447518127,7488289.80440264,12235315.98789443,5300333.744389299,8232286.310780972,4996335.001523381,848125.5509997716,516199.8451931624,5190290.494753663,2399719.4541415954,2078265.4081693985,16606343.656733846,3214911.0086999326,690119.6815010618,461954.7881574388,1468890.8730228753,927947.8158161505,550375.9417559287,311183.97846393747,632480.9049681406,468824.516437908,245529.43177927606,282136.8844123465,38026128.032717355
2025-04-28,157812505.20989573,0.5781250520989574,0.05284065683187644,14811125.466928137,2128530.3680881,18300336.839916606,9920847.374001281,7468978.338094046,12235315.98789443,5300333.744389299,8191002.702229947,5005637.029321491,849906.8186694493,516199.8451931624,5170911.12723047,2399719.4541415954,2083569.7194486954,16546848.825679159,3214911.0086999326,690119.6815010618,461954.7881574388,1463367.3648136468,927947.8158161505,550375.9417559287,312050.02016620804,631449.1213530283,468824.516437908,245529.43177927606,282136.8844123465,37634574.993776925
2025-04-29,157667554.51685432,0.5766755451685432,0.04317878003967879,14850628.29262699,2128530.3680881,18300336.839916606,9871117.528725402,7392194.38264971,12235315.98789443,5300333.744389299,8123646.072957486,4978506.385629476,841950.6175128331,516199.8451931624,5169148.9070766615,2399719.4541415954,2089016.337246547,16383290.993159628,3214911.0086999326,692254.7083616649,461954.7881574388,1426417.7693241448,927947.8158161505,550375.9417559287,311650.31643085636,622292.2631605845,468824.516437908,245529.43177927606,282136.8844123465,37883323.31531013
2025-04-30,158532719.7920542,0.5853271979205421,0.051466006471998504,14837005.193109168,2128530.3680881,18300336.839916606,9977300.91346051,7421870.086262992,12235315.98789443,5300333.744389299,8186657.896535367,5036643.421914876,851094.3304492345,516199.8451931624,5141841.23358423,2399719.4541415954,2111657.5232817032,16431742.879145956,3214911.0086999326,722370.0507307445,461954.7881574388,1413466.1150272698,927947.8158161505,575987.2472216269,319944.4993150727,631062.2270964365,468824.516437908,245529.43177927606,282136.8844123465,38392335.489992745
2025-05-01,159458632.25912192,0.5945863225912194,0.0558334282051649,15203436.389093053,2128530.3680881,18300336.839916606,9086831.204201477,7338865.98811846,12235315.98789443,5300333.744389299,8091597.165120572,5006154.009912314,851806.9105273595,516199.8451931624,5369113.385348146,2399719.4541415954,2142023.98287643,16398293.300776815,3214911.0086999326,733045.2737951672,461954.7881574388,1405276.4931400628,927947.8158161505,619418.9835573813,318278.9993150727,631578.1189039927,468824.516437908,245529.43177927606,282136.8844123465,39781171.36950935
2025-05-02,163399893.93603995,0.6339989393603995,0.09296695086140794,15597109.621209752,2128530.3680881,18300336.839916606,9395974.717476623,7628687.103230765,12235315.98789443,5300333.744389299,8425121.497884244,5131472.8345277915,884938.0511218419,516199.8451931624,5490677.261782473,2399719.4541415954,2267547.7463651993,16978986.69579635,3214911.0086999326,742372.0547552501,461954.7881574388,1445273.450873217,927947.8158161505,641537.8444887778,327139.4461000459,669237.3352888804,468824.516437908,245529.43177927606,282136.8844123465,41292077.59021247
2025-05-05,162224317.1583109,0.6222431715831089,0.0828080589514546,15504480.870294228,2128530.3680881,18300336.839916606,9371108.74146344,7531771.155110648,12235315.98789443,5300333.744389299,8398505.062459439,5108992.60785848,877694.4300433507,516199.8451931624,5459845.484927002,2399719.4541415954,2233763.959927211,16807557.039302208,3214911.0086999326,743158.6121397411,461954.7881574388,1436893.2776554436,927947.8158161505,635358.8726259848,328105.4391496674,676588.6213530283,468824.516437908,245529.43177927606,282136.8844123465,40628752.29907478
2025-05-06,160890158.51632226,0.6089015851632225,0.07162746416939725,15466339.313821446,2128530.3680881,18300336.839916606,9402023.198128479,7470097.105428031,12235315.98789443,5398909.7992161345,8312680.7063803375,5054214.339883626,868788.091694962,516199.8451931624,5392897.629366701,2399719.4541415954,2218064.4858671525,16724672.164302206,3214911.0086999326,741810.2602835094,461954.7881574388,1410799.7095402093,927947.8158161505,624971.1081530234,328871.58033161325,613780.2451285105,468824.516437908,245529.43177927606,282136.8844123465,39679831.83825935
2025-05-07,163142550.90280068,0.6314255090280068,0.09030977089241587,15945829.747094765,2128530.3680881,18300336.839916606,9697727.750038879,7641670.76912432,12443628.641382592,5540403.455664499,8463689.707540005,5164287.856424153,891350.5417224278,516199.8451931624,4960376.360537355,2399719.4541415954,2266906.9291654923,17226415.839839317,3214911.0086999326,751586.3865728771,461954.7881574388,1430226.7532718987,927947.8158161505,623448.7745501181,322009.72846393747,626548.2967756968,468824.516437908,245529.43177927606,282136.8844123465,40200352.411989816
2025-05-08,164483906.1558715,0.6448390615587152,0.10126667852867999,15988058.23342289,2128530.3680881,18300336.839916606,9751490.969124572,7681086.586262992,12866380.928591149,5710061.2741154265,8474009.563039273,5239737.721765341,889450.541127335,516199.8451931624,5076654.587343995,2399719.4541415954,2278370.0476347306,17414324.432856895,3214911.0086999326,756193.5976057445,461954.7881574388,1463557.7702396722,927947.8158161505,632135.0671602866,325040.9252489106,634286.4770964365,468824.516437908,245529.43177927606,282136.8844123465,40356976.48059333
2025-05-09,165571854.91023934,0.6557185491023934,0.110230063989331,15889981.28342594,2128530.3680881,18300336.839916606,9756867.396370666,7988528.650594046,13123708.255335229,5757672.852034433,8452825.600026578,5361955.866983236,894913.0770617833,516199.8451931624,5254596.704806154,2399719.4541415954,2270680.679104457,17369559.580317833,3214911.0086999326,766531.6988630687,461954.7881574388,1474604.4948490472,927947.8158161505,631955.9972216269,334900.68219928903,640090.1369360667,468824.516437908,245529.43177927606,282136.8844123465,40656391.001467355
2025-05-12,174153245.76850426,0.7415324576850426,0.18838742079618065,16754972.129830971,2128530.3680881,18300336.839916606,10223272.459969299,8684562.6914876,13589348.235567467,6188859.2079228,9125305.90065524,5766076.142938436,976731.7443133702,516199.8451931624,5681831.313174074,2399719.4541415954,2525074.3796659806,18451506.45849166,3214911.0086999326,820806.7304640209,461954.7881574388,1582024.9623173089,927947.8158161505,696431.9698931357,352554.99236469425,722244.0131605845,468824.516437908,245529.43177927606,282136.8844123465,43065551.483645104
2025-05-13,178214730.60770333,0.7821473060770332,0.2257770367121219,17698969.668359414,2128530.3680881,18300336.839916606,10170852.294319885,8727224.243245414,13822167.641382592,6500010.682822091,9399078.060750455,5857288.296945394,1012356.7326556554,516199.8451931624,5768160.55792505,2399719.4541415954,2626533.016201625,18788462.28173385,3214911.0086999326,815862.397624055,461954.7881574388,1617069.9199283929,927947.8158161505,706551.1636187216,357251.6891496674,720696.3869360667,468824.516437908,245529.43177927606,282136.8844123465,44680104.62146248
2025-05-14,178650834.66105187,0.7865083466105187,0.23307994260598064,18435915.86800541,2128530.3680881,18300336.839916606,10281067.999489563,8687344.334065728,13184976.889055626,6392046.523291452,9459373.64812228,5860905.555551351,1009031.7544299474,516199.8451931624,5805158.420595949,2399719.4541415954,2614251.306851039,18911682.12255416,3214911.0086999326,811817.1164350902,461954.7881574388,1605070.8763798089,927947.8158161505,722670.1226259848,357917.9043977753,708057.3328398447,468824.516437908,245529.43177927606,282136.8844123465,44857455.93371833
2025-05-15,178037472.59229577,0.7803747259229576,0.2260504860552972,18366443.264093056,2128530.3680881,18300336.839916606,10256204.130226867,8710066.658650687,13203356.661150353,6400763.269377572,9492508.548055142,5868656.651971639,1006894.1967212071,516199.8451931624,5743493.519106691,2399719.4541415954,2528954.968960414,18652202.41576705,3214911.0086999326,812266.4617643749,461954.7881574388,1580691.832526049,927947.8158161505,705834.7472216269,356085.8442323701,673880.2631605845,468824.516437908,245529.43177927606,282136.8844123465,44733078.20666755
2025-05-16,177519061.42550957,0.7751906142550957,0.22350011275385695,18444087.646264687,2128530.3680881,18300336.839916606,10248810.489388244,8741136.093221,13270752.27510299,6571762.677977425,8993851.45570895,5868398.563058675,1002619.2638293614,516199.8451931624,5616645.003878419,2399719.4541415954,2547039.281338344,18399853.19262252,3214911.0086999326,823953.0502500926,461954.7881574388,1575739.8324039788,927947.8158161505,703864.6362902304,353887.39744739694,677491.4074171764,468824.516437908,245529.43177927606,282136.8844123465,44733078.20666755
